dataId, 距离（米） ,小区名称,建成年代,楼栋数,总户数,区县,板块,在售套数,成交均价（元）,在售均价（元）,在租房源数,1室房租均价,2室房租均价,3室房租均价,百度地图纬度,百度地图经度,详情页链接,地图链接
5011000013284," 3,067 ",万兆家园（五期）,2005,27,354,闵行,七宝,5,52784,65876,3,,6000,8000,31.16006055,121.3553986,http://m.sh.lianjia.com/xiaoqu/5011000013284.html,"http://m.sh.lianjia.com/map/pos?pos=121.3553986,31.16006055"
5011000015389," 5,330 ",花苑村梅花园,1993,14,336,徐汇,康健,5,61499,65363,5,3825,4200,,31.155748,121.421787,http://m.sh.lianjia.com/xiaoqu/5011000015389.html,"http://m.sh.lianjia.com/map/pos?pos=121.421787,31.155748"
5011000015030," 4,421 ",望族新城,2004,34,837,闵行,古美,5,63065,69468,10,,6800,7086,31.152585,121.41059,http://m.sh.lianjia.com/xiaoqu/5011000015030.html,"http://m.sh.lianjia.com/map/pos?pos=121.41059,31.152585"
5011000004673," 2,644 ",学院新村,1997,20,240,闵行,七宝,5,58346,64507,12,,4581.818182,6000,31.15306193,121.3705161,http://m.sh.lianjia.com/xiaoqu/5011000004673.html,"http://m.sh.lianjia.com/map/pos?pos=121.3705161,31.15306193"
5011000017063," 4,268 ",古龙苑,1999,67,738,闵行,古美,5,55000,53982,10,4200,5016.666667,3403.333333,31.150965,121.407694,http://m.sh.lianjia.com/xiaoqu/5011000017063.html,"http://m.sh.lianjia.com/map/pos?pos=121.407694,31.150965"
5011000010595," 3,786 ",惠明苑,2008,28,627,闵行,七宝,5,41441,51883,10,,5966.666667,2160,31.151697,121.353312,http://m.sh.lianjia.com/xiaoqu/5011000010595.html,"http://m.sh.lianjia.com/map/pos?pos=121.353312,31.151697"
5011000015573," 5,235 ",上海诗林（别墅）,2004,259,259,松江,九亭,5,31507,42333,1,,,,31.14054673,121.344827,http://m.sh.lianjia.com/xiaoqu/5011000015573.html,"http://m.sh.lianjia.com/map/pos?pos=121.344827,31.14054673"
5011102207256," 3,822 ",摩登堂,2012,14,666,闵行,七宝,5,64782,66858,10,5350,6150,,31.145104,121.3605403,http://m.sh.lianjia.com/xiaoqu/5011102207256.html,"http://m.sh.lianjia.com/map/pos?pos=121.3605403,31.145104"
5011000012380," 4,578 ",古美三村,1996,58,696,闵行,古美,5,53205,57387,9,3700,4914.285714,,31.147593,121.408774,http://m.sh.lianjia.com/xiaoqu/5011000012380.html,"http://m.sh.lianjia.com/map/pos?pos=121.408774,31.147593"
5011000003769," 6,145 ",罗秀新苑,2001,16,218,闵行,梅陇,5,52979,55369,1,,4600,,31.133482,121.416128,http://m.sh.lianjia.com/xiaoqu/5011000003769.html,"http://m.sh.lianjia.com/map/pos?pos=121.416128,31.133482"
5011000012973," 4,658 ",水清苑,1995,30,504,闵行,莘庄,5,38248,46139,7,,4471.428571,,31.13198319,121.3828383,http://m.sh.lianjia.com/xiaoqu/5011000012973.html,"http://m.sh.lianjia.com/map/pos?pos=121.3828383,31.13198319"
5011000017821," 6,208 ",嘉富丽花园,2003,181,222,松江,九亭,5,26673,43879,,,,,31.132644,121.33956,http://m.sh.lianjia.com/xiaoqu/5011000017821.html,"http://m.sh.lianjia.com/map/pos?pos=121.33956,31.132644"
5011000009980," 5,522 ",新上海弄里人家,2004,397,464,松江,九亭,5,39052,44692,1,,,5000,31.139088,121.342461,http://m.sh.lianjia.com/xiaoqu/5011000009980.html,"http://m.sh.lianjia.com/map/pos?pos=121.342461,31.139088"
5011000002899, 577 ,锦绣江南（五期）（公寓）,2011,4,72,闵行,金汇,5,74834,84221,2,,,18000,31.173262,121.375202,http://m.sh.lianjia.com/xiaoqu/5011000002899.html,"http://m.sh.lianjia.com/map/pos?pos=121.375202,31.173262"
5011000009583, 444 ,臻果国际,2005,1,122,闵行,金汇,5,69972,78511,3,7500,,,31.175061,121.380678,http://m.sh.lianjia.com/xiaoqu/5011000009583.html,"http://m.sh.lianjia.com/map/pos?pos=121.380678,31.175061"
5016839425142810," 2,388 ",京润花园,1998,30,546,闵行,航华,5,0,49191,3,,2930,,31.175309,121.356313,http://m.sh.lianjia.com/xiaoqu/5016839425142812.html,"http://m.sh.lianjia.com/map/pos?pos=121.356313,31.175309"
509821540057784," 2,413 ",梧柏小区,1995,18,432,闵行,航华,5,47631,50073,2,3900,,,31.178135,121.355918,http://m.sh.lianjia.com/xiaoqu/509821540057784.html,"http://m.sh.lianjia.com/map/pos?pos=121.355918,31.178135"
5011000013524," 1,859 ",丹桂南苑,1999,38,401,闵行,航华,5,39147,48983,3,,2300,5045,31.17778984,121.3609604,http://m.sh.lianjia.com/xiaoqu/5011000013524.html,"http://m.sh.lianjia.com/map/pos?pos=121.3609604,31.17778984"
5011000005267," 1,045 ",大上海国际花园（十二区）,1996,19,215,闵行,静安新城,5,52307,55800,3,,,,31.168876,121.382072,http://m.sh.lianjia.com/xiaoqu/5011000005267.html,"http://m.sh.lianjia.com/map/pos?pos=121.382072,31.168876"
5011000005274," 1,275 ",大上海国际花园（五区）,1996,16,220,闵行,静安新城,5,50688,57421,4,,,2342.5,31.167163,121.383597,http://m.sh.lianjia.com/xiaoqu/5011000005274.html,"http://m.sh.lianjia.com/map/pos?pos=121.383597,31.167163"
5011000013760," 2,346 ",三佳苑,1996,41,478,闵行,航华,5,45025,48827,2,,5000,,31.17241254,121.3571965,http://m.sh.lianjia.com/xiaoqu/5011000013760.html,"http://m.sh.lianjia.com/map/pos?pos=121.3571965,31.17241254"
5011000013324," 2,498 ",晟虹新景苑,2003,21,278,闵行,航华,5,38047,52261,,,,,31.18490335,121.3559662,http://m.sh.lianjia.com/xiaoqu/5011000013324.html,"http://m.sh.lianjia.com/map/pos?pos=121.3559662,31.18490335"
5011000007500," 2,153 ",吴中路940弄,1994,26,420,闵行,金虹桥,5,50535,56703,1,5000,,,31.18426082,121.3966523,http://m.sh.lianjia.com/xiaoqu/5011000007500.html,"http://m.sh.lianjia.com/map/pos?pos=121.3966523,31.18426082"
5011000004867," 2,160 ",苹果园（公寓）,1997,2,120,闵行,金虹桥,5,0,61146,1,,,12000,31.18010809,121.3974149,http://m.sh.lianjia.com/xiaoqu/5011000004867.html,"http://m.sh.lianjia.com/map/pos?pos=121.3974149,31.18010809"
5011000017431," 1,858 ",奥玎宫廷别墅,2001,184,184,闵行,金虹桥,5,48241,55921,5,,,,31.188108,121.392172,http://m.sh.lianjia.com/xiaoqu/5011000017431.html,"http://m.sh.lianjia.com/map/pos?pos=121.392172,31.188108"
5011000016571," 2,441 ",虹田苑,2005,13,200,闵行,金虹桥,5,57698,80360,4,8000,11000,,31.195833,121.393244,http://m.sh.lianjia.com/xiaoqu/5011000016571.html,"http://m.sh.lianjia.com/map/pos?pos=121.393244,31.195833"
5011000018047," 1,745 ",西郊家园（长宁）,1998,3,270,长宁,西郊,5,39901,55417,,,,,31.195688,121.377468,http://m.sh.lianjia.com/xiaoqu/5011000018047.html,"http://m.sh.lianjia.com/map/pos?pos=121.377468,31.195688"
5011000015398," 1,887 ",奥森公寓,1999,4,332,闵行,金虹桥,5,55882,41430,2,,,10000,31.19493,121.38587,http://m.sh.lianjia.com/xiaoqu/5011000015398.html,"http://m.sh.lianjia.com/map/pos?pos=121.38587,31.19493"
5011860572648190," 1,783 ",虹桥中华园,2002,208,246,长宁,西郊,5,65277,82701,6,,,56000,31.193745,121.369843,http://m.sh.lianjia.com/xiaoqu/5011860572648194.html,"http://m.sh.lianjia.com/map/pos?pos=121.369843,31.193745"
5011000012262," 4,406 ",湘府花园,2004,14,432,闵行,金虹桥,5,60748,73648,6,,8800,9380,31.191434,121.416072,http://m.sh.lianjia.com/xiaoqu/5011000012262.html,"http://m.sh.lianjia.com/map/pos?pos=121.416072,31.191434"
5011000012270," 2,128 ",锦程小区,1992,23,452,长宁,西郊,5,59339,56660,3,4143.333333,,,31.199447,121.376187,http://m.sh.lianjia.com/xiaoqu/5011000012270.html,"http://m.sh.lianjia.com/map/pos?pos=121.376187,31.199447"
5011000013183," 3,071 ",碧玉公寓,1993,16,128,长宁,古北,5,50376,77860,2,,,13900,31.198312,121.398986,http://m.sh.lianjia.com/xiaoqu/5011000013183.html,"http://m.sh.lianjia.com/map/pos?pos=121.398986,31.198312"
5011000013741," 4,025 ",东方明珠小区,1997,29,354,闵行,金虹桥,5,53721,64389,8,,7140,2803.333333,31.19641849,121.4105029,http://m.sh.lianjia.com/xiaoqu/5011000013741.html,"http://m.sh.lianjia.com/map/pos?pos=121.4105029,31.19641849"
5011000017260," 1,874 ",程桥一村,2000,33,479,长宁,西郊,5,63262,64579,1,,2500,,31.19697902,121.3777342,http://m.sh.lianjia.com/xiaoqu/5011000017260.html,"http://m.sh.lianjia.com/map/pos?pos=121.3777342,31.19697902"
5011000014407," 2,268 ",王子公寓,1997,8,248,长宁,西郊,5,63438,73722,2,,,12750,31.198519,121.387098,http://m.sh.lianjia.com/xiaoqu/5011000014407.html,"http://m.sh.lianjia.com/map/pos?pos=121.387098,31.198519"
5011000016094," 5,072 ",开城公寓,1997,2,216,长宁,古北,5,71049,71794,6,,7625,15000,31.197554,121.420495,http://m.sh.lianjia.com/xiaoqu/5011000016094.html,"http://m.sh.lianjia.com/map/pos?pos=121.420495,31.197554"
5011000016666," 2,561 ",鼎邦丽池（公寓）,2003,12,91,长宁,西郊,5,87556,93625,1,,,,31.203745,121.380025,http://m.sh.lianjia.com/xiaoqu/5011000016666.html,"http://m.sh.lianjia.com/map/pos?pos=121.380025,31.203745"
5011000015703," 4,510 ",古北中央花园,2007,16,250,长宁,古北,5,69468,98504,7,,,27666.66667,31.201533,121.412965,http://m.sh.lianjia.com/xiaoqu/5011000015703.html,"http://m.sh.lianjia.com/map/pos?pos=121.412965,31.201533"
5011000018087," 3,694 ",黄金豪园,2004,5,142,长宁,古北,5,52350,65484,4,11000,15000,,31.201162,121.404194,http://m.sh.lianjia.com/xiaoqu/5011000018087.html,"http://m.sh.lianjia.com/map/pos?pos=121.404194,31.201162"
5011000012048," 2,344 ",王满小区,1988,28,449,长宁,西郊,5,55045,59688,5,3906,,,31.20165375,121.3767765,http://m.sh.lianjia.com/xiaoqu/5011000012048.html,"http://m.sh.lianjia.com/map/pos?pos=121.3767765,31.20165375"
5011000011228," 2,221 ",张泾小区,2000,88,980,长宁,西郊,5,61026,62504,9,5100,6000,,31.200451,121.377672,http://m.sh.lianjia.com/xiaoqu/5011000011228.html,"http://m.sh.lianjia.com/map/pos?pos=121.377672,31.200451"
5011000014073," 3,626 ",马赛花园,1996,8,225,长宁,古北,4,64800,63158,2,,,15750,31.201278,121.403317,http://m.sh.lianjia.com/xiaoqu/5011000014073.html,"http://m.sh.lianjia.com/map/pos?pos=121.403317,31.201278"
5011000011166," 3,723 ",竞衡古北88大厦,1997,1,80,长宁,古北,4,70101,92970,,,,,31.202211,121.403755,http://m.sh.lianjia.com/xiaoqu/5011000011166.html,"http://m.sh.lianjia.com/map/pos?pos=121.403755,31.202211"
5011000016054," 3,810 ",伦敦广场,2004,2,176,长宁,古北,4,47375,67332,3,,,32666.66667,31.203236,121.403998,http://m.sh.lianjia.com/xiaoqu/5011000016054.html,"http://m.sh.lianjia.com/map/pos?pos=121.403998,31.203236"
5011000016593," 5,313 ",虹东小区,1991,6,727,长宁,虹桥,4,51971,68708,5,4800,6695,,31.202652,121.420756,http://m.sh.lianjia.com/xiaoqu/5011000016593.html,"http://m.sh.lianjia.com/map/pos?pos=121.420756,31.202652"
5011000015819," 4,994 ",圣美邸,2006,7,194,长宁,古北,4,75235,87172,4,,15750,,31.197978,121.419558,http://m.sh.lianjia.com/xiaoqu/5011000015819.html,"http://m.sh.lianjia.com/map/pos?pos=121.419558,31.197978"
5011000016869," 2,425 ",君悦花园,1996,5,112,长宁,西郊,4,37041,57536,3,,,16500,31.198543,121.389921,http://m.sh.lianjia.com/xiaoqu/5011000016869.html,"http://m.sh.lianjia.com/map/pos?pos=121.389921,31.198543"
5011000018075," 3,351 ",四季晶园,2003,10,288,长宁,古北,4,84402,85444,9,,16500,20450,31.198464,121.402151,http://m.sh.lianjia.com/xiaoqu/5011000018075.html,"http://m.sh.lianjia.com/map/pos?pos=121.402151,31.198464"
5011000017941," 3,377 ",罗马花园,1994,4,276,长宁,古北,4,56546,59650,4,,15250,,31.199159,121.401961,http://m.sh.lianjia.com/xiaoqu/5011000017941.html,"http://m.sh.lianjia.com/map/pos?pos=121.401961,31.199159"
5011000015250," 3,235 ",荣华西道19弄,1994,8,155,长宁,古北,4,55086,72232,6,12500,12333.33333,16000,31.199664,121.399894,http://m.sh.lianjia.com/xiaoqu/5011000015250.html,"http://m.sh.lianjia.com/map/pos?pos=121.399894,31.199664"
5011000003684," 1,697 ",奥森花苑,1997,19,240,闵行,金虹桥,4,52538,50351,1,,7800,,31.19335012,121.3848835,http://m.sh.lianjia.com/xiaoqu/5011000003684.html,"http://m.sh.lianjia.com/map/pos?pos=121.3848835,31.19335012"
5011000009870," 3,660 ",翡翠名都,2008,9,457,闵行,金虹桥,4,0,108661,80,,20014.70588,30279.06977,31.194389,121.40772,http://m.sh.lianjia.com/xiaoqu/5011000009870.html,"http://m.sh.lianjia.com/map/pos?pos=121.40772,31.194389"
5011000016245," 2,109 ",嘉年别墅,1998,234,234,闵行,金虹桥,4,72573,84793,1,,,16000,31.195142,121.389324,http://m.sh.lianjia.com/xiaoqu/5011000016245.html,"http://m.sh.lianjia.com/map/pos?pos=121.389324,31.195142"
5011000014084," 3,958 ",振宏小区,1996,25,300,闵行,金虹桥,4,33674,67520,12,5500,6993.125,4450,31.19597653,121.4100195,http://m.sh.lianjia.com/xiaoqu/5011000014084.html,"http://m.sh.lianjia.com/map/pos?pos=121.4100195,31.19597653"
5011000017441," 2,378 ",金泉苑（闵行）,2007,17,210,闵行,金虹桥,4,37470,63510,5,11000,,17666.66667,31.196149,121.392078,http://m.sh.lianjia.com/xiaoqu/5011000017441.html,"http://m.sh.lianjia.com/map/pos?pos=121.392078,31.196149"
5011000012492," 1,255 ",华都公寓,2000,11,270,闵行,龙柏,4,44531,62227,1,,,9500,31.189303,121.372472,http://m.sh.lianjia.com/xiaoqu/5011000012492.html,"http://m.sh.lianjia.com/map/pos?pos=121.372472,31.189303"
5011000013528, 475 ,龙柏五村,1998,54,744,闵行,龙柏,4,58965,61099,10,,6333.333333,2400,31.182573,121.376074,http://m.sh.lianjia.com/xiaoqu/5011000013528.html,"http://m.sh.lianjia.com/map/pos?pos=121.376074,31.182573"
5011000011583," 2,369 ",虹梅路2669弄,1998,17,332,闵行,金虹桥,4,47716,58102,4,4750,4350,,31.182446,121.399047,http://m.sh.lianjia.com/xiaoqu/5011000011583.html,"http://m.sh.lianjia.com/map/pos?pos=121.399047,31.182446"
5011000017317," 2,395 ",金虹桥东苑怡和园,2002,39,508,闵行,金虹桥,4,61749,65814,4,,9500,12250,31.184224,121.398943,http://m.sh.lianjia.com/xiaoqu/5011000017317.html,"http://m.sh.lianjia.com/map/pos?pos=121.398943,31.184224"
5011000016975, 878 ,宝虹公寓,1999,23,296,闵行,金汇,4,57527,57792,4,,8750,3000,31.187012,121.378258,http://m.sh.lianjia.com/xiaoqu/5011000016975.html,"http://m.sh.lianjia.com/map/pos?pos=121.378258,31.187012"
5011000013426," 2,856 ",广达新苑,2001,31,358,闵行,航华,4,41801,50472,6,,5433.333333,7233.333333,31.17175481,121.3525712,http://m.sh.lianjia.com/xiaoqu/5011000013426.html,"http://m.sh.lianjia.com/map/pos?pos=121.3525712,31.17175481"
5011000017417," 4,010 ",欧香名邸,2006,181,265,闵行,七宝,4,50346,79038,1,,,13000,31.169229,121.342333,http://m.sh.lianjia.com/xiaoqu/5011000017417.html,"http://m.sh.lianjia.com/map/pos?pos=121.342333,31.169229"
5011000005059," 1,032 ",红明二村,1994,24,396,闵行,静安新城,4,37954,57727,7,2000,3975,4095,31.16861516,121.3812428,http://m.sh.lianjia.com/xiaoqu/5011000005059.html,"http://m.sh.lianjia.com/map/pos?pos=121.3812428,31.16861516"
5011000005257," 2,671 ",复泰华庭,2002,17,201,闵行,航华,4,42760,54217,,,,,31.17760371,121.3535786,http://m.sh.lianjia.com/xiaoqu/5011000005257.html,"http://m.sh.lianjia.com/map/pos?pos=121.3535786,31.17760371"
5011000013089," 2,497 ",航华三村一街坊,1996,39,450,闵行,航华,4,42116,55320,2,,5100,,31.17399,121.355484,http://m.sh.lianjia.com/xiaoqu/5011000013089.html,"http://m.sh.lianjia.com/map/pos?pos=121.355484,31.17399"
5011000001783," 4,567 ",同盛豪园,2002,48,192,闵行,古美,4,47739,73207,,,,,31.13814175,121.3977224,http://m.sh.lianjia.com/xiaoqu/5011000001783.html,"http://m.sh.lianjia.com/map/pos?pos=121.3977224,31.13814175"
5011000003784," 6,091 ",紫藤二村,1994,21,378,闵行,梅陇,4,52210,54201,5,,4760,,31.137105,121.418689,http://m.sh.lianjia.com/xiaoqu/5011000003784.html,"http://m.sh.lianjia.com/map/pos?pos=121.418689,31.137105"
5011000005124," 5,603 ",江南文化园,2002,221,221,松江,九亭,4,38927,45203,2,,,,31.13388343,121.3467311,http://m.sh.lianjia.com/xiaoqu/5011000005124.html,"http://m.sh.lianjia.com/map/pos?pos=121.3467311,31.13388343"
5010023985492530," 6,608 ",绿梅公寓（罗阳路111弄）,2000,25,198,闵行,梅陇,4,29156,55686,,,,,31.131942,121.42072,http://m.sh.lianjia.com/xiaoqu/5010023985492539.html,"http://m.sh.lianjia.com/map/pos?pos=121.42072,31.131942"
5011000016980," 5,302 ",东苑绿世界花园（一期）,2000,30,366,闵行,古美,4,54223,57375,4,4200,6800,5745,31.132095,121.401587,http://m.sh.lianjia.com/xiaoqu/5011000016980.html,"http://m.sh.lianjia.com/map/pos?pos=121.401587,31.132095"
5011102206995," 5,189 ",东苑绿世界花园（二期）,2000,24,335,闵行,古美,4,69845,61831,1,,6900,,31.13211877,121.3994756,http://m.sh.lianjia.com/xiaoqu/5011102206995.html,"http://m.sh.lianjia.com/map/pos?pos=121.3994756,31.13211877"
5011000012721," 5,294 ",景和茗苑,2004,18,368,闵行,古美,4,59620,62754,1,,,8000,31.129567,121.396778,http://m.sh.lianjia.com/xiaoqu/5011000012721.html,"http://m.sh.lianjia.com/map/pos?pos=121.396778,31.129567"
5011000005405," 4,776 ",古美公寓,2000,2,252,闵行,古美,4,39977,62099,4,,6450,6650,31.148889,121.412107,http://m.sh.lianjia.com/xiaoqu/5011000005405.html,"http://m.sh.lianjia.com/map/pos?pos=121.412107,31.148889"
5011000017988," 3,594 ",保利名苑（公寓）,2004,58,260,闵行,七宝,4,37217,60373,2,,,15000,31.149455,121.358297,http://m.sh.lianjia.com/xiaoqu/5011000017988.html,"http://m.sh.lianjia.com/map/pos?pos=121.358297,31.149455"
5011000013269," 3,484 ",东碧林湾,2008,13,382,闵行,七宝,4,60919,64570,3,,,9500,31.145226,121.367729,http://m.sh.lianjia.com/xiaoqu/5011000013269.html,"http://m.sh.lianjia.com/map/pos?pos=121.367729,31.145226"
5011000016310," 5,105 ",上海花园（公寓）,1997,49,246,闵行,古美,4,40649,61921,2,,12000,14000,31.141955,121.410495,http://m.sh.lianjia.com/xiaoqu/5011000016310.html,"http://m.sh.lianjia.com/map/pos?pos=121.410495,31.141955"
5011000015880," 3,649 ",当代艺墅,2005,227,227,闵行,莘庄,4,45965,62681,,,,,31.142045,121.382026,http://m.sh.lianjia.com/xiaoqu/5011000015880.html,"http://m.sh.lianjia.com/map/pos?pos=121.382026,31.142045"
5011000004700," 3,712 ",蓼花汀花园（公寓）,2005,32,382,闵行,七宝,4,64346,68012,8,,6575,9475,31.14208,121.370246,http://m.sh.lianjia.com/xiaoqu/5011000004700.html,"http://m.sh.lianjia.com/map/pos?pos=121.370246,31.14208"
5011000003307," 3,938 ",碧林湾南苑（华友路260弄）,2004,25,503,闵行,七宝,4,57971,60420,12,4062.5,5500,6600,31.142494,121.362841,http://m.sh.lianjia.com/xiaoqu/5011000003307.html,"http://m.sh.lianjia.com/map/pos?pos=121.362841,31.142494"
5011000015150," 6,064 ",森陇家园,2006,6,173,徐汇,华东理工,4,0,70533,2,,,8850,31.14267699,121.4225045,http://m.sh.lianjia.com/xiaoqu/5011000015150.html,"http://m.sh.lianjia.com/map/pos?pos=121.4225045,31.14267699"
5011000010841," 3,666 ",万源城御溪（别墅）,2008,64,64,闵行,古美,4,128955,106500,1,,,,31.150192,121.399316,http://m.sh.lianjia.com/xiaoqu/5011000010841.html,"http://m.sh.lianjia.com/map/pos?pos=121.399316,31.150192"
5011000014408," 5,505 ",花苑村桂花园,1994,53,728,徐汇,康健,4,60627,63259,3,3300,6000,7500,31.15412,121.422844,http://m.sh.lianjia.com/xiaoqu/5011000014408.html,"http://m.sh.lianjia.com/map/pos?pos=121.422844,31.15412"
5011000009400," 2,787 ",祜欣公寓,2002,37,626,闵行,古美,4,60482,61203,8,,7000,2780,31.160071,121.397062,http://m.sh.lianjia.com/xiaoqu/5011000009400.html,"http://m.sh.lianjia.com/map/pos?pos=121.397062,31.160071"
5011000003447," 3,093 ",牡丹公寓,1996,40,450,闵行,七宝,4,36788,54428,3,,5000,,31.15747296,121.3570195,http://m.sh.lianjia.com/xiaoqu/5011000003447.html,"http://m.sh.lianjia.com/map/pos?pos=121.3570195,31.15747296"
5011000016958," 4,726 ",牡丹园（徐汇）,2001,152,152,徐汇,康健,4,0,134783,2,,,,31.160107,121.417528,http://m.sh.lianjia.com/xiaoqu/5011000016958.html,"http://m.sh.lianjia.com/map/pos?pos=121.417528,31.160107"
5011000004417," 2,929 ",宝隆新村,1997,45,482,闵行,七宝,4,45865,61579,13,3984,4698.333333,4395,31.15719832,121.3593351,http://m.sh.lianjia.com/xiaoqu/5011000004417.html,"http://m.sh.lianjia.com/map/pos?pos=121.3593351,31.15719832"
5015276210926140," 2,251 ",东兰兴城（惠兰苑）,2002,24,352,闵行,古美,4,57480,65144,13,,6000,2890,31.161557,121.391589,http://m.sh.lianjia.com/xiaoqu/5015276210926144.html,"http://m.sh.lianjia.com/map/pos?pos=121.391589,31.161557"
5011000001540," 3,208 ",佳宝新村,1996,15,232,闵行,七宝,4,47714,49042,1,,4700,,31.16111953,121.3531913,http://m.sh.lianjia.com/xiaoqu/5011000001540.html,"http://m.sh.lianjia.com/map/pos?pos=121.3531913,31.16111953"
5015276030570470," 2,441 ",东兰兴城（木兰苑）,2001,19,228,闵行,古美,4,0,65894,10,2300,6200,2352.857143,31.160783,121.393359,http://m.sh.lianjia.com/xiaoqu/5015276030570473.html,"http://m.sh.lianjia.com/map/pos?pos=121.393359,31.160783"
5011000004465," 3,001 ",和嘉公寓,2002,20,270,闵行,古美,4,65215,71154,18,,,2190,31.16081345,121.4000643,http://m.sh.lianjia.com/xiaoqu/5011000004465.html,"http://m.sh.lianjia.com/map/pos?pos=121.4000643,31.16081345"
5011000005277," 1,483 ",大上海国际花园（二区）,1994,8,112,闵行,静安新城,4,53454,56167,2,,,8500,31.164899,121.383741,http://m.sh.lianjia.com/xiaoqu/5011000005277.html,"http://m.sh.lianjia.com/map/pos?pos=121.383741,31.164899"
5011000002744," 4,003 ",万科凭栏苑,2003,16,128,闵行,七宝,4,42532,68049,,,,,31.165385,121.343397,http://m.sh.lianjia.com/xiaoqu/5011000002744.html,"http://m.sh.lianjia.com/map/pos?pos=121.343397,31.165385"
5011000011001," 6,130 ",益健小区,1996,13,256,长宁,中山公园,4,56390,69978,4,,6072.5,,31.2250215,121.4138702,http://m.sh.lianjia.com/xiaoqu/5011000011001.html,"http://m.sh.lianjia.com/map/pos?pos=121.4138702,31.2250215"
5011000017885," 4,570 ",剑河小区,1997,3,336,长宁,北新泾,4,61183,60862,,,,,31.22383425,121.3750679,http://m.sh.lianjia.com/xiaoqu/5011000017885.html,"http://m.sh.lianjia.com/map/pos?pos=121.3750679,31.22383425"
5011000014077," 4,366 ",宜嘉坊,2007,6,191,长宁,北新泾,4,55184,81257,5,,9145,12000,31.221815,121.38037,http://m.sh.lianjia.com/xiaoqu/5011000014077.html,"http://m.sh.lianjia.com/map/pos?pos=121.38037,31.221815"
5011000010947," 4,799 ",广顺小区,1998,37,444,长宁,北新泾,4,53983,56119,4,3650,5750,,31.22185438,121.3596455,http://m.sh.lianjia.com/xiaoqu/5011000010947.html,"http://m.sh.lianjia.com/map/pos?pos=121.3596455,31.22185438"
5011000017842," 4,375 ",天山星城,2012,41,2011,长宁,天山,4,65266,92542,38,8961.538462,12391.81818,14333.33333,31.219228,121.391768,http://m.sh.lianjia.com/xiaoqu/5011000017842.html,"http://m.sh.lianjia.com/map/pos?pos=121.391768,31.219228"
5011000014919," 5,467 ",宁锦小区,1998,14,319,长宁,中山公园,4,67348,72331,4,5066.666667,6500,,31.22223914,121.407364,http://m.sh.lianjia.com/xiaoqu/5011000014919.html,"http://m.sh.lianjia.com/map/pos?pos=121.407364,31.22223914"
5011000012198," 4,120 ",碧夏小区,1995,30,360,长宁,北新泾,4,67542,67652,2,,6250,,31.21943385,121.3773687,http://m.sh.lianjia.com/xiaoqu/5011000012198.html,"http://m.sh.lianjia.com/map/pos?pos=121.3773687,31.21943385"
5011000012675," 4,153 ",天申大楼,2000,2,194,长宁,北新泾,4,38048,66010,3,,6966.666667,,31.219474,121.382401,http://m.sh.lianjia.com/xiaoqu/5011000012675.html,"http://m.sh.lianjia.com/map/pos?pos=121.382401,31.219474"
5011000014986," 4,634 ",衡辰公寓,2007,5,378,长宁,天山,4,66689,90960,10,9600,12500,,31.22092,121.394274,http://m.sh.lianjia.com/xiaoqu/5011000014986.html,"http://m.sh.lianjia.com/map/pos?pos=121.394274,31.22092"
5011000013558," 5,523 ",天山小区,1958,19,481,长宁,中山公园,4,0,72564,1,5500,,,31.21755925,121.4131227,http://m.sh.lianjia.com/xiaoqu/5011000013558.html,"http://m.sh.lianjia.com/map/pos?pos=121.4131227,31.21755925"
5011000013492," 4,234 ",知雅园,2009,8,349,长宁,天山,4,49844,88739,6,8825,11000,13000,31.218119,121.390783,http://m.sh.lianjia.com/xiaoqu/5011000013492.html,"http://m.sh.lianjia.com/map/pos?pos=121.390783,31.218119"
5011000010825," 5,516 ",天义小区,1986,42,925,长宁,中山公园,4,61024,71432,1,4000,,,31.21845662,121.412181,http://m.sh.lianjia.com/xiaoqu/5011000010825.html,"http://m.sh.lianjia.com/map/pos?pos=121.412181,31.21845662"
5011000016460," 3,373 ",虹桥怡景苑,2002,68,302,长宁,西郊,4,42763,73987,1,,,,31.21187484,121.3801756,http://m.sh.lianjia.com/xiaoqu/5011000016460.html,"http://m.sh.lianjia.com/map/pos?pos=121.3801756,31.21187484"
5011000016092," 3,459 ",景博花园,2000,46,197,长宁,西郊,4,61007,77463,4,,,21666.66667,31.212828,121.377719,http://m.sh.lianjia.com/xiaoqu/5011000016092.html,"http://m.sh.lianjia.com/map/pos?pos=121.377719,31.212828"
5011000018460," 4,215 ",水仙苑,1993,2,384,长宁,仙霞,4,50000,64418,1,,6300,,31.213213,121.399239,http://m.sh.lianjia.com/xiaoqu/5011000018460.html,"http://m.sh.lianjia.com/map/pos?pos=121.399239,31.213213"
5011000017692," 4,150 ",天申综合小区,1999,17,214,长宁,仙霞,4,64571,62246,7,,6875,2630,31.21674762,121.3919227,http://m.sh.lianjia.com/xiaoqu/5011000017692.html,"http://m.sh.lianjia.com/map/pos?pos=121.3919227,31.21674762"
5011000006345," 5,903 ",中山西路644号,1981,1,40,长宁,中山公园,4,43292,67201,,,,,31.2163007,121.4188822,http://m.sh.lianjia.com/xiaoqu/5011000006345.html,"http://m.sh.lianjia.com/map/pos?pos=121.4188822,31.2163007"
